github_path,raw_url,sha,local_path,filename,section,last_synced_at,sitemap_lastmod
docs/User Guide/analytics/reports/retention_reports/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/analytics/reports/retention_reports/index.md,03cfa2957bf8b8ff9ab8891cf68eb1ff7d720d85,braze_user_guide_md/docs/User Guide/analytics/reports/retention_reports/index.md,index.md,analytics,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:37:14+00:00
docs/User Guide/analytics/reports/revenue_report/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/analytics/reports/revenue_report/index.md,bbbcbb7890c89533517356a3003f67fd103127b2,braze_user_guide_md/docs/User Guide/analytics/reports/revenue_report/index.md,index.md,analytics,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:37:14+00:00
docs/User Guide/analytics/tracking/influenced_opens/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/analytics/tracking/influenced_opens/index.md,e70844214ac3605ae1e21865293b776ec8c4c50c,braze_user_guide_md/docs/User Guide/analytics/tracking/influenced_opens/index.md,index.md,analytics,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/analytics/tracking/segment_analytics_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/analytics/tracking/segment_analytics_tracking/index.md,b22d3a014c324790e58c5cff2b9f8cf27bbe143d,braze_user_guide_md/docs/User Guide/analytics/tracking/segment_analytics_tracking/index.md,index.md,analytics,2026-06-10T11:58:16.563899+00:00,2026-05-26T15:42:37+00:00
docs/User Guide/analytics/tracking/uninstall_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/analytics/tracking/uninstall_tracking/index.md,b50928d63d181e9369c653761f8e2be348db6919,braze_user_guide_md/docs/User Guide/analytics/tracking/uninstall_tracking/index.md,index.md,analytics,2026-06-10T11:58:16.563899+00:00,2026-05-12T23:15:49+00:00
docs/User Guide/audience/global_control_group/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/global_control_group/index.md,2bbc4c008a03b6d63d45058cb896ec5e309f7802,braze_user_guide_md/docs/User Guide/audience/global_control_group/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/index.md,0ca25d9f959eb5715de3b999ea0b6810ad3ee213,braze_user_guide_md/docs/User Guide/audience/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-20T23:00:13+00:00
docs/User Guide/audience/locations_and_geofences/creating_geofences/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/locations_and_geofences/creating_geofences/index.md,52ff6d6a1c1afb4a223e14c5a221ec95a7242c2d,braze_user_guide_md/docs/User Guide/audience/locations_and_geofences/creating_geofences/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-23T00:30:40+00:00
docs/User Guide/audience/locations_and_geofences/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/locations_and_geofences/index.md,2ab6bf4297175a9748b9354efde8c0ec818b557d,braze_user_guide_md/docs/User Guide/audience/locations_and_geofences/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/locations_and_geofences/location_tracking/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/locations_and_geofences/location_tracking/index.md,0a6a589d58c747300c56ed17137525f1c42db9b5,braze_user_guide_md/docs/User Guide/audience/locations_and_geofences/location_tracking/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-23T00:30:40+00:00
docs/User Guide/audience/manage_audience/import_users/csv_import/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/import_users/csv_import/index.md,1b4be632e2e0816b0cf13b6b4b61f67cd6af3841,braze_user_guide_md/docs/User Guide/audience/manage_audience/import_users/csv_import/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-22T22:15:15+00:00
docs/User Guide/audience/manage_audience/import_users/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/import_users/index.md,7d511c8fc494c922bc617776685d8f2802e047b0,braze_user_guide_md/docs/User Guide/audience/manage_audience/import_users/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/manage_audience/merge_duplicate_users/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/merge_duplicate_users/index.md,5896152f2682a31c40b2ab3dbc088ca20850bd7f,braze_user_guide_md/docs/User Guide/audience/manage_audience/merge_duplicate_users/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-13T21:30:31+00:00
docs/User Guide/audience/manage_audience/merge_duplicate_users/merge_behavior/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/merge_duplicate_users/merge_behavior/index.md,bfaec16f53392e2a89e12cc09084b998bae66dee,braze_user_guide_md/docs/User Guide/audience/manage_audience/merge_duplicate_users/merge_behavior/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-06-09T16:00:05+00:00
docs/User Guide/audience/manage_audience/user_profiles/delete_users/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/user_profiles/delete_users/index.md,ae1e70d9a51bbfc35770aedec21507cd939f9598,braze_user_guide_md/docs/User Guide/audience/manage_audience/user_profiles/delete_users/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/audience/manage_audience/user_profiles/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/manage_audience/user_profiles/index.md,4e169c5fd773646a073c4515322f16024578d3ae,braze_user_guide_md/docs/User Guide/audience/manage_audience/user_profiles/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-11T15:51:01+00:00
docs/User Guide/audience/segments/creating_a_segment/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/creating_a_segment/index.md,b787be696b46e14c0b9549df6ebdbf997ee3556c,braze_user_guide_md/docs/User Guide/audience/segments/creating_a_segment/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-22T17:56:28+00:00
docs/User Guide/audience/segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/index.md,fc51cf79fa68850a1d9b17da9f36f9c9e1c4228e,braze_user_guide_md/docs/User Guide/audience/segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/segments/location_targeting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/location_targeting/index.md,41f9706c3a9bdac76d749f00e51c6aabce13053f,braze_user_guide_md/docs/User Guide/audience/segments/location_targeting/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/segments/managing_segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/managing_segments/index.md,3cd6ac3097fc1ad94fbd66706b0b23a25cc695b2,braze_user_guide_md/docs/User Guide/audience/segments/managing_segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-30T19:03:40+00:00
docs/User Guide/audience/segments/measuring_segment_size/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/measuring_segment_size/index.md,fb15b23645d4bf9b054b1726f4e7336a146978f2,braze_user_guide_md/docs/User Guide/audience/segments/measuring_segment_size/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/segments/regex/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/regex/index.md,27b223e9af0de6c58d783665025f8208d27fc712,braze_user_guide_md/docs/User Guide/audience/segments/regex/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-23T19:00:46+00:00
docs/User Guide/audience/segments/segment_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_data/index.md,d859c94c1bb5727ce1c452feb8196e379a3ab827,braze_user_guide_md/docs/User Guide/audience/segments/segment_data/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:37:14+00:00
docs/User Guide/audience/segments/segment_extension/cdi_segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/cdi_segments/index.md,f65f06e716bd466303e75771b94fd66ad047b8d3,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/cdi_segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-28T14:27:55+00:00
docs/User Guide/audience/segments/segment_extension/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/index.md,26278ec153ee439dbb6c2074b5d545fb48630b64,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-09T16:39:50+00:00
docs/User Guide/audience/segments/segment_extension/sql_segments/catalog_segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/sql_segments/catalog_segments/index.md,8369adac9d65fb6c6b57b8c06ea5081cd4ad1b35,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/sql_segments/catalog_segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/segments/segment_extension/sql_segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/sql_segments/index.md,b3161cb5e6ad0bf255fefa5ca7e28690358ab84d,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/sql_segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-26T19:02:29+00:00
docs/User Guide/audience/segments/segment_extension/sql_segments/rfm_segments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/sql_segments/rfm_segments/index.md,7f035d5b6aafdc6854994f40309ba18195e1fff9,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/sql_segments/rfm_segments/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/segments/segment_extension/sql_segments/sql_segments_tables/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/sql_segments/sql_segments_tables/index.md,ceef214482f1fa11ba59c2ae901013ed7d8f47e0,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/sql_segments/sql_segments_tables/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-29T21:05:13+00:00
docs/User Guide/audience/segments/segment_extension/sql_segments/use_cases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_extension/sql_segments/use_cases/index.md,a521ce4449f896e9abcc46cce7480828e34195cd,braze_user_guide_md/docs/User Guide/audience/segments/segment_extension/sql_segments/use_cases/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/segments/segment_insights/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_insights/index.md,1976a506286df2bed0ca6e584b2a19a5700a2e92,braze_user_guide_md/docs/User Guide/audience/segments/segment_insights/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/segments/segment_with_nested_custom_attributes/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/segment_with_nested_custom_attributes/index.md,6c14bfcd5c0d60f72ec158f7d936186a0f60a69b,braze_user_guide_md/docs/User Guide/audience/segments/segment_with_nested_custom_attributes/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-06-09T16:00:05+00:00
docs/User Guide/audience/segments/troubleshooting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/segments/troubleshooting/index.md,b9ae6c91f789b7924ac81a01b61d3315d19e0784,braze_user_guide_md/docs/User Guide/audience/segments/troubleshooting/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-03T17:21:58+00:00
docs/User Guide/audience/subscription_preferences/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/subscription_preferences/index.md,0ca25d9f959eb5715de3b999ea0b6810ad3ee213,braze_user_guide_md/docs/User Guide/audience/subscription_preferences/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/subscription_preferences/preference_center/api_preference_center/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/subscription_preferences/preference_center/api_preference_center/index.md,f881ddeef2dcf055532ba3cb825781e6174e55df,braze_user_guide_md/docs/User Guide/audience/subscription_preferences/preference_center/api_preference_center/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/audience/subscription_preferences/preference_center/dnd_preference_center/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/subscription_preferences/preference_center/dnd_preference_center/index.md,c25d1c0ad147aa6952580dd9e07fe07ab677403b,braze_user_guide_md/docs/User Guide/audience/subscription_preferences/preference_center/dnd_preference_center/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-28T23:52:54+00:00
docs/User Guide/audience/subscription_preferences/preference_center/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/subscription_preferences/preference_center/index.md,71475c3f2379d0277a6df5e3ee7f659031b6fb64,braze_user_guide_md/docs/User Guide/audience/subscription_preferences/preference_center/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/audience/suppression_lists/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/suppression_lists/index.md,72723356ea83af967ff2558c09e96c48796cea56,braze_user_guide_md/docs/User Guide/audience/suppression_lists/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-04-09T21:09:39+00:00
docs/User Guide/audience/your_audience/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/audience/your_audience/index.md,c1417ceac00d4f579d92d845ef87390520a029be,braze_user_guide_md/docs/User Guide/audience/your_audience/index.md,index.md,audience,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
