case_number,account_id,account_name,case_status,issue_type,metric_date,metric_timezone,day_index,days_to_case_end,phase,issue_progress,is_current_metric_window,is_incident_marker,issue_signal,is_impacted_provider,mailbox_provider,recipient_domain,sending_domain,sending_ip,ip_pool,campaign,subaccount,count_targeted,count_rejected,count_injected,count_admin_bounce,count_sent,count_accepted,count_bounce,count_hard_bounce,count_soft_bounce,count_undetermined_bounce,count_block_bounce,count_delayed,count_delayed_first,count_delivered_first,count_delivered_subsequent,count_inband_bounce,count_outofband_bounce,count_spam_complaint,count_unique_clicked,count_nonprefetched_unique_confirmed_opened,count_nonprefetched_rendered,count_nonprefetched_initial_rendered,count_unsubscribe,count_inbox,count_spam,count_moved_to_inbox,count_moved_to_spam,avg_msg_size,avg_delivery_time_first,avg_delivery_time_subsequent,total_msg_volume,admin_bounce_rate,rejected_rate,accepted_rate,block_bounce_rate,bounce_rate,hard_bounce_rate,soft_bounce_rate,undetermined_bounce_rate,delayed_rate,spam_complaint_rate,nonprefetched_open_rate,click_through_rate,unsubscribe_rate,inbox_folder_rate,spam_folder_rate,moved_to_inbox_rate,moved_to_spam_rate
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-25,Europe/London,11,19,Baseline,0.0,false,false,New-IP over-ramp,false,GMX,gmx.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,11292,132,11160,7,11153,11122,31,12,14,5,11,188,79,9291,1840,22,9,13,345,2523,2882,2676,7,407,15,35,23,86900,418,774000,969195700,0.0006272401433691756,0.011689691817215728,0.997220478794943,0.0009862817179234287,0.0027795212050569355,0.0010759436922801041,0.0012552676409934547,0.0004483098717833767,0.007103039021758677,0.0011688545225678835,0.22684768926452076,0.0310196007912246,0.0006293832044596295,0.9644549763033176,0.035545023696682464,0.0031469160222981477,0.00206797338608164
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,true,Google,gmail.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,55354,594,54760,38,54722,53996,726,231,309,186,283,2232,1697,48978,5326,418,308,7,375,10780,13621,12007,28,680,109,135,149,86900,418,774000,4755341800,0.0006939371804236669,0.0107309318206453,0.9867329410474763,0.005171594605460327,0.013267058952523666,0.004221336939439348,0.005646723438470816,0.003398998574613501,0.031428253944736646,0.0001296392325357434,0.19964441810504482,0.006944958885843396,0.0005185569301429736,0.861850443599493,0.13814955640050697,0.0025001851989036226,0.0027594636639751095
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,true,Microsoft,outlook.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,39283,191,39092,49,39043,38759,284,109,149,26,83,2192,1871,31614,7268,161,123,5,817,7460,9878,8865,141,1828,79,37,7,86900,418,774000,3392836700,0.0012534533919983629,0.004862154112465952,0.9927259688036267,0.002125861229925979,0.0072740311963732296,0.0027917936633967675,0.003816305099505673,0.0006659324334707886,0.04827265925333471,0.00012900229624087308,0.19247142599138264,0.021078975205758663,0.003637864753992621,0.9585736759307814,0.041426324069218666,0.0009546169921824609,0.00018060321473722233
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,false,Yahoo,yahoo.co.uk,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,24212,313,23899,36,23863,23347,516,172,338,6,174,1131,949,19284,4244,335,181,26,918,1869,3402,3178,18,639,39,62,14,86900,418,774000,2073694700,0.001506339177371438,0.012927473979844705,0.9783765662322423,0.007291623014708964,0.021623433767757615,0.007207811255919206,0.014164187235469135,0.00025143527636927463,0.0406476206793164,0.0011136334432689425,0.08005311174883283,0.039319826958495736,0.000770976999186191,0.9424778761061947,0.05752212389380531,0.0026555874416413243,0.0005996487771448152
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,false,Apple,icloud.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,18159,128,18031,21,18010,17932,78,31,44,3,34,589,425,15850,2119,41,37,6,572,3357,4269,3519,64,219,37,17,51,86900,418,774000,1565069000,0.0011646608618490378,0.007048846302109147,0.9956690727373682,0.0018878400888395336,0.004330927262631871,0.0017212659633536924,0.0024430871737923378,0.0001665741254858412,0.02370064688824448,0.0003345973678340397,0.1872072273031452,0.03189828240017845,0.003569038590229757,0.85546875,0.14453125,0.0009480258755297791,0.0028440776265893377
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,false,Zoho Mail,zoho.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,16645,97,16548,9,16539,16506,33,7,21,5,8,344,261,12399,4123,17,16,10,206,4310,5235,4570,61,735,119,44,20,86900,418,774000,1437239100,0.0005438723712835388,0.005827575848603184,0.9980047161255214,0.0004837051816917589,0.0019952838744785053,0.000423242033980289,0.001269726101940867,0.0003023157385573493,0.015812431842966195,0.0006058403004967891,0.26111716951411607,0.012480310190233854,0.003695625833030413,0.860655737704918,0.13934426229508196,0.0026656973221858716,0.0012116806009935782
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-26,Europe/London,12,18,Baseline,0.0,false,false,New-IP over-ramp,false,GMX,gmx.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,12106,16,12090,5,12085,11980,105,31,52,22,31,511,381,9797,2226,62,43,12,297,2951,3633,3102,40,447,22,35,19,86900,418,774000,1050186500,0.00041356492969396195,0.001321658681645465,0.9913115432354158,0.0025651634257343814,0.008688456764584195,0.0025651634257343814,0.004302854778651221,0.0018204385601985932,0.03180300500834725,0.001001669449081803,0.24632721202003338,0.024791318864774623,0.00333889816360601,0.9530916844349681,0.046908315565031986,0.002921535893155259,0.0015859766277128548
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,true,Google,gmail.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,58566,434,58132,18,58114,57007,1107,258,709,140,335,1103,579,50811,6527,776,331,56,867,11123,12781,11123,128,2301,105,229,123,86900,418,774000,5050106600,0.0003096401293607652,0.007410442919099819,0.980951233781877,0.005764531782358812,0.019048766218123,0.004439549850294249,0.012200158309529545,0.002409058058299205,0.010156647429263073,0.0009823355026575683,0.1951163892153595,0.01520865858578771,0.0022453382917887277,0.956359102244389,0.043640897755610975,0.00401705053765327,0.0021576297647657307
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,true,Microsoft,outlook.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,41563,398,41165,35,41130,40528,602,176,255,171,301,1975,1566,33712,7091,327,275,17,959,8398,10580,9070,154,2052,310,67,57,86900,418,774000,3574197000,0.0008502368516944005,0.009575824651733513,0.9853634816435691,0.007318259178215414,0.014636518356430829,0.004279115001215658,0.006199854121079504,0.004157549234135667,0.03863995262534544,0.00041946308724832214,0.20721476510067113,0.023662652980655348,0.0037998420844848006,0.8687552921253175,0.13124470787468248,0.0016531780497433873,0.0014064350572443743
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,false,Yahoo,yahoo.co.uk,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,25617,217,25400,22,25378,24973,405,155,250,0,150,1241,1117,20499,4610,269,136,10,243,6443,7360,6799,87,1389,135,69,78,86900,418,774000,2205348200,0.0008661417322834646,0.008470937268220322,0.9840412956103712,0.005910631255418079,0.015958704389628812,0.006107652297265348,0.009851052092363465,0,0.04472830657109678,0.0004004324670644296,0.25799863852961197,0.009730508949665638,0.0034837624634605374,0.9114173228346457,0.08858267716535433,0.002762984022744564,0.0031233732431025507
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,false,Apple,icloud.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,19213,95,19118,13,19105,18792,313,59,174,80,111,723,583,14248,4656,201,112,18,368,2773,3978,3505,51,346,40,53,4,86900,418,774000,1660224500,0.0006799874463856052,0.004944568781554156,0.9836168542266422,0.005809997382884062,0.016383145773357758,0.0030881968071185552,0.009107563465061502,0.004187385501177702,0.03102383993188591,0.0009578544061302681,0.1475627926777352,0.019582801191996593,0.0027139208173690933,0.8963730569948186,0.10362694300518134,0.002820349084716901,0.00021285653469561516
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,false,Zoho Mail,zoho.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,17612,27,17585,4,17581,17382,199,82,104,13,42,720,564,15081,2405,95,104,21,520,4501,4994,4501,45,745,65,16,51,86900,418,774000,1527788900,0.0002274665908444697,0.0015330456506927096,0.9886809624025937,0.00238894260849781,0.011319037597406292,0.004664126045162391,0.005915476935327911,0.0007394346169159889,0.03244735933724543,0.0012081463583016915,0.2589460361293292,0.02991600506270855,0.0025888850535036242,0.9197530864197531,0.08024691358024691,0.0009204924634679554,0.0029340697273041077
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-27,Europe/London,13,17,Baseline,0.0,false,false,New-IP over-ramp,false,GMX,gmx.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,12808,40,12768,4,12764,12454,310,81,154,75,128,403,337,9928,2624,212,98,5,446,2466,3335,3146,7,711,25,18,9,86900,418,774000,1109191600,0.0003132832080200501,0.003123048094940662,0.9757129426512066,0.010028204324663115,0.02428705734879348,0.006345973049200877,0.01206518332811031,0.005875900971482294,0.02705957925164606,0.0004014774369680424,0.19800867191263852,0.03581178737754938,0.0005620684117552593,0.9660326086956522,0.033967391304347824,0.0014453187730849527,0.0007226593865424764
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,true,Google,gmail.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,71338,770,70568,20,70548,68698,1850,799,1039,12,883,1656,1386,59783,9799,966,884,78,467,13500,16338,15134,34,1479,58,272,169,86900,646,1404667,6130621200,0.0002834145788459358,0.010793686394348034,0.9737767193967228,0.012516300958212849,0.0262232806032772,0.011325622271361342,0.014727561376651358,0.00017009695526450075,0.020175259832891788,0.0011354042330198842,0.19651227109959532,0.006797868933593409,0.0004949197938804623,0.9622641509433962,0.03773584905660377,0.003959358351043698,0.002460042504876416
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,true,Microsoft,outlook.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,50627,493,50134,44,50090,48823,1267,417,610,240,509,2557,2055,38578,10899,613,654,39,217,11090,14524,13535,32,1646,165,75,111,86900,646,1404667,4352821000,0.000877647903618303,0.009737886898295377,0.9747055300459173,0.010161708923936913,0.02529446995408265,0.008325014973048512,0.01217807945697744,0.004791375524056698,0.04209081785224177,0.0007988038424513037,0.22714704135346045,0.00444462650799828,0.0006554287938061979,0.9088901159580343,0.09110988404196577,0.0015361612354832764,0.002273518628515249
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,false,Yahoo,yahoo.co.uk,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,31203,87,31116,34,31082,30351,731,193,397,141,231,1087,764,23218,7441,423,308,23,954,3078,4735,4453,22,907,139,44,56,86900,448,855987,2701025800,0.0010926854351459056,0.002788193442938179,0.9764815648928641,0.007431954185702336,0.023518435107135964,0.00620938163567338,0.0127726658516183,0.004536387619844283,0.025172152482620013,0.0007578004019636915,0.1014134624888801,0.031432242759711376,0.0007248525584000528,0.8671128107074569,0.13288718929254303,0.0014497051168001055,0.0018450792395637706
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,false,Apple,icloud.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,23402,124,23278,23,23255,22765,490,142,223,125,117,419,347,20672,2285,298,192,4,540,4967,6016,5480,37,615,42,72,10,86900,448,855987,2020859500,0.0009880573932468425,0.0052986924194513285,0.9789292625241883,0.005031176091163191,0.021070737475811653,0.006106213717480112,0.009589335626746937,0.0053751881315846056,0.015242697122776191,0.00017570832418185812,0.21818581155282232,0.023720623764550846,0.0016253019986821875,0.9360730593607306,0.0639269406392694,0.003162749835273446,0.0004392708104546453
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,false,Zoho Mail,zoho.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,21452,67,21385,21,21364,20976,388,161,200,27,155,769,650,15707,5398,259,129,7,709,2525,3439,2983,22,1153,94,81,9,86900,448,855987,1856531600,0.0009819967266775777,0.003123251911243707,0.981838607002434,0.007255195656244149,0.018161392997566,0.007536041939711665,0.009361542782250515,0.0012638082756038194,0.030987795575896263,0.00033371472158657514,0.12037566742944317,0.03380053394355454,0.0010488176964149505,0.9246190858059342,0.07538091419406576,0.0038615560640732267,0.00042906178489702515
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-28,Europe/London,14,16,Build-up,0.1111,false,false,New-IP over-ramp,false,GMX,gmx.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,15602,39,15563,8,15555,15244,311,75,135,101,64,383,315,12867,2518,170,141,2,469,2950,4002,3385,9,740,79,54,23,86900,448,855987,1351729500,0.0005140397095675641,0.002499679528265607,0.9800064288010286,0.004114432658309225,0.019993571198971393,0.0048216007714561235,0.008678881388621022,0.006493089038894246,0.02066386775124639,0.0001311991603253739,0.19351876147992653,0.030766203096300182,0.0005903962214641826,0.9035409035409036,0.09645909645909646,0.0035423773287850957,0.0015087903437418
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,true,Google,gmail.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,55946,184,55762,84,55678,54681,997,432,506,59,370,627,419,47329,7873,476,521,14,1031,5359,7399,6964,48,1121,122,48,127,86900,874,2035333,4838418200,0.001506402209389907,0.003288885711221535,0.982093466000934,0.00664535364057617,0.017906533999066058,0.007758899385753798,0.009087970113869033,0.001059664499443227,0.007662625043433734,0.00025603043104551853,0.09800479142663814,0.018854812457709258,0.0008778186207274921,0.9018503620273531,0.09814963797264682,0.0008778186207274921,0.0023225617673414897
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,true,Microsoft,outlook.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,39703,145,39558,27,39531,38964,567,151,268,148,181,1698,1598,33944,5252,335,232,27,997,9096,11304,9752,137,882,147,15,79,86900,874,2035333,3435243900,0.0006825420900955559,0.003652116968491046,0.9856568262882295,0.004578685082593408,0.01434317371177051,0.00381978700260555,0.006779489514558195,0.0037438971946067642,0.04101221640488656,0.0006929473360024638,0.2334462580843856,0.025587721999794682,0.0035160661123087977,0.8571428571428571,0.14285714285714285,0.000384970742223591,0.0020275125757109125
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,false,Yahoo,yahoo.co.uk,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,24471,175,24296,15,24281,23924,357,105,215,37,94,788,660,21924,2178,179,178,4,695,3277,4167,3785,60,1203,148,23,61,86900,477,937973,2110018900,0.0006173855778729009,0.007151321972947571,0.9852971459165603,0.0038713397306535976,0.014702854083439727,0.004324368848070508,0.008854660022239612,0.0015238252131296074,0.02758735997324862,0.00016719612104999163,0.13697542217020564,0.029050326032436048,0.0025079418157498744,0.8904515173945226,0.10954848260547742,0.000961377696037452,0.0025497408460123726
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,false,Apple,icloud.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,18353,66,18287,12,18275,17848,427,173,254,0,93,1063,905,13454,4521,300,127,22,54,1900,2461,2286,53,785,30,49,27,86900,477,937973,1588097500,0.000656203860666047,0.0035961423200566666,0.9766347469220247,0.005088919288645691,0.023365253077975375,0.009466484268125856,0.013898768809849521,0,0.05070596145226356,0.001232631107126849,0.10645450470640969,0.003025549081129538,0.002969520394441954,0.9631901840490797,0.03680981595092025,0.002745405647691618,0.001512774540564769
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,false,Zoho Mail,zoho.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,16823,107,16716,20,16696,16416,280,64,143,73,101,247,201,14423,2116,157,123,17,371,2609,3376,2962,22,276,27,50,21,86900,477,937973,1450882400,0.0011964584828906438,0.006360340010699637,0.9832295160517489,0.006049353138476282,0.016770483948251078,0.003833253473885961,0.008564925730713943,0.004372304743651174,0.012244152046783625,0.0010355750487329434,0.1589303118908382,0.02259990253411306,0.0013401559454191032,0.9108910891089109,0.0891089108910891,0.0030458089668615983,0.0012792397660818713
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-29,Europe/London,15,15,Build-up,0.2222,false,false,New-IP over-ramp,false,GMX,gmx.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,12235,112,12123,10,12113,11862,251,87,119,45,96,501,395,9687,2267,159,92,10,326,943,1615,1541,28,586,80,21,31,86900,477,937973,1052619700,0.0008248783304462591,0.009154066203514508,0.9792784611574341,0.007925369437794106,0.020721538842565838,0.007182366053000908,0.009824155865598943,0.003715016923965987,0.03329961220704772,0.0008430281571404484,0.0794975552183443,0.02748271792277862,0.0023604788399932556,0.8798798798798799,0.12012012012012012,0.0017703591299949419,0.00261338728713539
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-30,Europe/London,16,14,Build-up,0.3333,false,false,New-IP over-ramp,true,Google,gmail.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,54310,380,53930,66,53864,53238,626,130,361,135,290,1445,1310,41508,12017,339,287,39,1462,14005,16970,14517,125,1923,106,188,70,86900,1102,2666000,4680781600,0.0012238086408307065,0.006996869821395691,0.988378137531561,0.005383929897519679,0.01162186246843903,0.0024134858161295116,0.006702064458636566,0.002506312193672954,0.024606484090311433,0.0007325594500169052,0.2630639768586348,0.027461587587813217,0.0023479469551823885,0.9477575160177427,0.05224248398225727,0.0035313122205943123,0.0013148502949021377
26060005,ACC-ALDI-005,Aldi UK,Open,IP warming over-ramp,2026-06-30,Europe/London,16,14,Build-up,0.3333,false,false,New-IP over-ramp,true,Microsoft,outlook.com,offers.aldi.co.uk,185.12.40.24,pool-aldi-promo,specialbuys_launch,brazeAldiUK,38543,190,38353,54,38299,37634,665,203,310,152,161,1757,1600,31703,6199,397,268,41,1401,8073,10353,9475,83,536,18,97,75,86900,1102,2666000,3328183100,0.001407973300654447,0.004929559193627896,0.9826366223661193,0.00420376511136061,0.01736337763388078,0.005300399488237291,0.008094206115042168,0.003968772030601322,0.042514747302970717,0.0010894403996386246,0.21451347186055164,0.03722697560716374,0.002205452516341606,0.9675090252707581,0.032490974729241874,0.0025774565552426,0.0019928787798267522
